user_id,event_type,event_date
2607,login,2024-03-15
2607,payment,2024-03-31
2608,login,2024-02-21
2608,registration,2024-02-20
2608,login,2024-02-19
2608,registration,2024-03-13
2608,start_lesson,2024-02-17
2609,start_lesson,2024-01-17
2610,payment,2024-03-14
2610,login,2024-03-18
2611,login,2024-03-02
2611,login,2024-02-29
2612,payment,2024-01-25
2612,start_lesson,2024-02-05
2613,login,2024-02-05
2614,start_lesson,2024-01-16
2614,payment,2024-01-17
2615,login,2024-03-09
2616,login,2024-01-18
2616,registration,2024-01-28
2616,login,2024-01-29
2616,start_lesson,2024-02-04
2616,login,2024-01-30
2617,login,2024-02-09
2617,payment,2024-02-10
2618,login,2024-03-07
2618,start_lesson,2024-03-07
2618,login,2024-03-10
2618,login,2024-03-19
2618,start_lesson,2024-03-08
2619,login,2024-02-11
2619,login,2024-02-06
2619,payment,2024-02-01
2620,login,2024-03-06
2620,start_lesson,2024-03-21
2620,login,2024-03-25
2621,login,2024-02-09
2621,start_lesson,2024-01-30
2621,registration,2024-02-11
2621,registration,2024-02-05
2622,start_lesson,2024-01-16
2622,login,2024-01-04
2622,payment,2024-02-01
2622,login,2024-01-21
2622,login,2024-01-09
2623,login,2024-02-28
2623,login,2024-03-03
2623,payment,2024-02-11
2623,login,2024-02-12
2623,start_lesson,2024-02-25
2624,login,2024-02-08
2624,registration,2024-02-27
2624,login,2024-02-21
2624,login,2024-03-05
2624,login,2024-02-11
2625,registration,2024-01-30
2626,payment,2024-01-30
2626,login,2024-01-15
2626,registration,2024-01-20
2626,login,2024-01-02
2626,login,2024-01-03
2627,login,2024-02-17
2628,login,2024-01-16
2628,login,2024-01-29
2628,start_lesson,2024-02-05
2629,login,2024-03-12
2629,payment,2024-03-18
2629,start_lesson,2024-03-05
2629,login,2024-02-25
2629,login,2024-03-02
2630,start_lesson,2024-03-05
2630,login,2024-02-16
2631,login,2024-02-25
2631,start_lesson,2024-03-14
2632,start_lesson,2024-02-03
2632,login,2024-02-04
2632,start_lesson,2024-02-12
2632,login,2024-02-19
2632,login,2024-01-28
2633,payment,2024-03-12
2633,start_lesson,2024-02-18
2633,login,2024-02-19
2633,login,2024-02-16
2633,start_lesson,2024-03-09
2634,start_lesson,2024-02-26
2635,payment,2024-01-26
2636,registration,2024-01-30
2636,login,2024-01-11
2636,login,2024-01-30
2636,login,2024-02-05
2637,start_lesson,2024-01-30
2637,login,2024-01-03
2637,start_lesson,2024-02-02
2637,login,2024-01-28
2637,start_lesson,2024-01-25
2638,start_lesson,2024-03-05
2638,login,2024-02-29
2639,start_lesson,2024-01-18
2639,login,2024-01-24
2639,login,2024-01-15
2639,registration,2024-01-25
2639,registration,2024-01-15
2640,registration,2024-02-12
2640,login,2024-02-07
2640,login,2024-02-03
2640,login,2024-01-16
2640,login,2024-02-04
2641,login,2024-01-15
2642,payment,2024-02-15
2642,start_lesson,2024-02-16
2643,start_lesson,2024-02-06
2643,login,2024-02-09
2643,login,2024-01-18
2643,start_lesson,2024-01-30
2644,login,2024-01-17
2644,start_lesson,2024-02-04
2644,login,2024-02-11
2644,login,2024-01-18
2645,registration,2024-02-02
2645,login,2024-02-14
2645,login,2024-02-06
2645,payment,2024-02-15
2645,login,2024-02-10
2646,login,2024-02-11
2646,start_lesson,2024-03-01
2646,start_lesson,2024-02-21
2646,payment,2024-02-18
2647,login,2024-01-14
2647,login,2024-01-24
2648,login,2024-01-23
2648,start_lesson,2024-01-09
2648,registration,2024-01-16
2648,start_lesson,2024-02-02
2649,payment,2024-01-23
2649,payment,2024-02-02
2649,start_lesson,2024-01-23
2649,login,2024-01-30
2649,start_lesson,2024-02-15
2650,login,2024-01-24
2650,payment,2024-02-05
2650,start_lesson,2024-01-10
2651,registration,2024-02-14
2651,payment,2024-02-21
2651,login,2024-03-07
2651,start_lesson,2024-02-26
2651,start_lesson,2024-02-21
2652,registration,2024-02-03
2652,login,2024-02-09
2652,login,2024-01-16
2652,login,2024-02-11
2653,start_lesson,2024-01-11
2653,login,2024-01-18
2654,start_lesson,2024-02-29
2654,login,2024-03-17
2654,start_lesson,2024-03-27
2655,start_lesson,2024-03-16
2655,login,2024-03-04
2655,payment,2024-03-11
2656,login,2024-01-26
2656,payment,2024-02-04
2656,login,2024-02-01
2656,payment,2024-02-11
2657,start_lesson,2024-02-23
2658,login,2024-03-10
2658,login,2024-03-03
2659,start_lesson,2024-02-28
2659,payment,2024-03-01
2659,start_lesson,2024-02-26
2660,login,2024-02-14
2660,start_lesson,2024-02-29
2660,login,2024-03-04
2660,start_lesson,2024-02-27
2660,login,2024-02-25
2661,registration,2024-03-02
2661,login,2024-03-06
2661,start_lesson,2024-02-21
2661,login,2024-02-24
2661,start_lesson,2024-02-16
2662,login,2024-02-13
2663,payment,2024-01-21
2664,start_lesson,2024-02-19
2664,login,2024-02-22
2665,payment,2024-02-21
2665,start_lesson,2024-02-19
2666,start_lesson,2024-03-07
2666,start_lesson,2024-02-23
2666,login,2024-03-13
2666,login,2024-03-12
2666,login,2024-03-11
2667,login,2024-03-11
2667,start_lesson,2024-03-05
2667,login,2024-03-09
2668,login,2024-02-15
2668,login,2024-02-15
2668,login,2024-02-19
2669,login,2024-02-25
2669,start_lesson,2024-03-23
2669,login,2024-03-18
2669,login,2024-03-19
2670,start_lesson,2024-02-27
2670,login,2024-02-15
2670,login,2024-02-16
2671,start_lesson,2024-03-12
2671,start_lesson,2024-03-07
2671,login,2024-02-21
2671,registration,2024-03-17
2672,start_lesson,2024-02-08
2672,payment,2024-01-16
2672,start_lesson,2024-02-11
2672,payment,2024-01-18
2672,start_lesson,2024-01-19
2673,start_lesson,2024-01-28
2673,login,2024-01-10
2673,login,2024-01-20
2674,start_lesson,2024-03-01
2674,login,2024-02-22
2675,payment,2024-03-15
2675,login,2024-03-23
2675,login,2024-03-24
2676,login,2024-03-14
2676,login,2024-03-03
2676,login,2024-03-09
2677,login,2024-01-23
2677,login,2024-01-24
2677,payment,2024-02-05
2677,payment,2024-01-25
2678,start_lesson,2024-03-20
2678,login,2024-03-02
2678,login,2024-02-20
2678,start_lesson,2024-03-08
2678,login,2024-02-20
2679,start_lesson,2024-01-25
2679,login,2024-01-25
2679,login,2024-01-15
2679,start_lesson,2024-02-08
2680,login,2024-01-28
2681,login,2024-01-15
2681,login,2024-02-03
2681,payment,2024-01-18
2682,login,2024-02-10
2683,login,2024-02-05
2683,start_lesson,2024-01-27
2683,payment,2024-01-21
2683,start_lesson,2024-02-09
2684,payment,2024-02-14
2684,payment,2024-02-24
2684,start_lesson,2024-02-06
2684,payment,2024-02-01
2684,start_lesson,2024-02-05
2685,registration,2024-01-31
2685,start_lesson,2024-02-12
2685,payment,2024-02-06
2685,start_lesson,2024-02-20
2686,login,2024-01-17
2686,login,2024-01-25
2687,start_lesson,2024-03-05
2688,login,2024-03-04
2689,login,2024-01-21
2689,login,2024-01-14
2690,start_lesson,2024-02-20
2690,start_lesson,2024-02-21
2690,start_lesson,2024-03-05
2690,registration,2024-02-09
2691,login,2024-03-08
2691,login,2024-03-07
2691,login,2024-03-22
2691,start_lesson,2024-03-03
2691,start_lesson,2024-03-16
2692,login,2024-03-08
2692,payment,2024-03-10
2692,start_lesson,2024-03-10
2692,payment,2024-02-29
2692,start_lesson,2024-03-16
2693,payment,2024-01-26
2693,login,2024-01-10
2694,start_lesson,2024-02-02
2695,registration,2024-03-02
2696,payment,2024-03-19
2696,login,2024-02-23
2696,start_lesson,2024-03-11
2696,payment,2024-03-12
2697,login,2024-01-19
2697,start_lesson,2024-01-29
2697,login,2024-01-15
2698,login,2024-01-26
2698,login,2024-02-09
2699,login,2024-02-21
2699,login,2024-03-06
2699,registration,2024-03-06
2700,login,2024-02-02
2700,start_lesson,2024-01-23
2700,payment,2024-02-11
2700,login,2024-02-13
2700,login,2024-01-24
2701,login,2024-03-13
2701,registration,2024-02-28
2701,login,2024-03-15
2701,login,2024-02-28
2702,login,2024-03-01
2702,payment,2024-02-28
2702,login,2024-03-02
2702,login,2024-03-18
2702,login,2024-03-10
2703,login,2024-02-11
2703,login,2024-01-24
2703,start_lesson,2024-02-02
2703,login,2024-02-02
2703,start_lesson,2024-02-15
2704,start_lesson,2024-03-27
2704,login,2024-03-20
2704,start_lesson,2024-03-25
2704,login,2024-03-07
2705,start_lesson,2024-02-21
2705,login,2024-02-20
2705,login,2024-03-06
2705,login,2024-02-26
2705,start_lesson,2024-02-20
2706,login,2024-02-25
2706,login,2024-02-19
2706,registration,2024-02-17
2707,login,2024-02-21
2707,start_lesson,2024-01-30
2707,registration,2024-02-02
2707,login,2024-02-12
2707,login,2024-02-06
2708,login,2024-03-05
2708,login,2024-03-18
2708,start_lesson,2024-03-12
2708,payment,2024-03-14
2708,start_lesson,2024-02-27
2709,payment,2024-02-08
2709,login,2024-02-10
2710,login,2024-03-25
2710,start_lesson,2024-03-18
2710,start_lesson,2024-03-26
2710,login,2024-03-16
2711,login,2024-03-01
2711,start_lesson,2024-02-21
2711,start_lesson,2024-02-28
2712,payment,2024-01-31
2712,login,2024-02-19
2712,start_lesson,2024-02-12
2712,start_lesson,2024-02-22
2713,login,2024-03-25
2713,registration,2024-03-16
2714,start_lesson,2024-03-06
2714,start_lesson,2024-02-26
2714,payment,2024-03-03
2714,login,2024-02-16
2715,login,2024-02-24
2716,start_lesson,2024-03-12
2716,login,2024-03-18
2716,start_lesson,2024-03-06
2716,payment,2024-03-20
2716,login,2024-03-17
2717,start_lesson,2024-02-21
2717,login,2024-02-22
2717,start_lesson,2024-02-07
2718,payment,2024-02-25
2718,start_lesson,2024-02-25
2719,payment,2024-02-18
2719,login,2024-03-02
2719,payment,2024-02-07
2719,payment,2024-03-05
2719,login,2024-03-06
2720,start_lesson,2024-01-25
2720,start_lesson,2024-02-14
2720,start_lesson,2024-02-09
2721,start_lesson,2024-01-24
2721,login,2024-02-01
2721,registration,2024-02-11
2721,login,2024-02-10
2722,login,2024-02-24
2723,start_lesson,2024-03-10
2723,start_lesson,2024-03-14
2723,start_lesson,2024-03-08
2724,login,2024-01-21
2724,registration,2024-01-21
2724,login,2024-02-14
2725,login,2024-03-15
2725,start_lesson,2024-03-05
2725,start_lesson,2024-03-10
2726,payment,2024-02-18
2726,payment,2024-02-11
2726,login,2024-03-12
2726,login,2024-03-02
2727,login,2024-03-06
2727,registration,2024-03-30
2727,login,2024-02-29
2727,start_lesson,2024-03-25
2727,login,2024-03-03
2728,login,2024-03-05
2728,start_lesson,2024-03-07
2728,start_lesson,2024-02-29
2728,login,2024-03-09
2728,start_lesson,2024-03-04
2729,login,2024-02-02
2729,login,2024-01-19
2729,registration,2024-01-25
2729,login,2024-01-15
2729,login,2024-01-21
2730,login,2024-03-16
2730,registration,2024-03-20
2731,login,2024-01-31
2732,start_lesson,2024-01-16
2732,payment,2024-01-09
2733,login,2024-03-19
2734,registration,2024-01-15
2734,login,2024-01-29
2735,login,2024-02-15
2735,login,2024-01-29
2735,payment,2024-02-10
2736,login,2024-02-22
2737,login,2024-02-29
2737,login,2024-03-06
2737,login,2024-02-15
2738,login,2024-02-02
2738,start_lesson,2024-01-18
2738,start_lesson,2024-01-28
2738,login,2024-01-08
2738,login,2024-01-17
2739,payment,2024-03-01
2739,login,2024-03-01
2739,start_lesson,2024-03-16
2740,login,2024-02-14
2740,login,2024-02-08
2740,start_lesson,2024-01-24
2740,registration,2024-02-20
2740,login,2024-02-05
2741,login,2024-03-05
2741,login,2024-03-05
2741,registration,2024-02-16
2741,login,2024-02-18
2742,login,2024-02-08
2742,login,2024-02-11
2742,login,2024-02-05
2743,start_lesson,2024-01-19
2743,registration,2024-01-20
2743,registration,2024-01-25
2743,registration,2024-01-01
2743,payment,2024-01-10
2744,login,2024-03-12
2744,payment,2024-03-25
2744,login,2024-03-19
2744,login,2024-03-13
2745,payment,2024-03-13
2745,payment,2024-03-03
2745,registration,2024-03-08
2746,start_lesson,2024-02-07
2747,login,2024-02-21
2747,registration,2024-02-21
2747,login,2024-03-13
2748,payment,2024-01-26
2749,start_lesson,2024-02-15
2749,start_lesson,2024-02-08
2749,login,2024-02-19
2749,start_lesson,2024-01-30
2750,login,2024-03-13
2750,start_lesson,2024-02-27
2750,login,2024-03-05
2751,login,2024-02-06
2751,login,2024-02-14
2751,login,2024-01-20
2752,login,2024-01-26
2752,registration,2024-01-24
2752,payment,2024-02-08
2752,login,2024-01-28
2753,registration,2024-02-22
2753,registration,2024-01-30
2753,start_lesson,2024-02-15
2754,registration,2024-01-21
2754,login,2024-02-07
2754,payment,2024-01-27
2755,payment,2024-02-24
2755,login,2024-03-05
2756,login,2024-02-18
2756,login,2024-02-27
2756,start_lesson,2024-03-08
2756,login,2024-02-15
2757,start_lesson,2024-03-15
2757,start_lesson,2024-03-16
2758,start_lesson,2024-01-31
2758,start_lesson,2024-01-17
2758,start_lesson,2024-01-23
2759,start_lesson,2024-02-07
2759,payment,2024-02-06
2759,start_lesson,2024-02-21
2759,login,2024-02-02
2759,start_lesson,2024-02-22
2760,payment,2024-01-26
2760,start_lesson,2024-01-30
2760,start_lesson,2024-01-19
2760,login,2024-02-02
2760,login,2024-01-17
2761,start_lesson,2024-02-12
2762,login,2024-03-01
2762,start_lesson,2024-03-11
2762,login,2024-02-29
2763,login,2024-01-22
2763,start_lesson,2024-01-16
2764,login,2024-02-20
2765,start_lesson,2024-01-22
2766,start_lesson,2024-02-17
2766,start_lesson,2024-02-01
2766,login,2024-02-17
2766,start_lesson,2024-02-05
2766,login,2024-01-30
2767,payment,2024-02-08
2767,registration,2024-02-21
2767,login,2024-02-14
2767,login,2024-02-06
2768,start_lesson,2024-02-15
2769,payment,2024-02-11
2770,start_lesson,2024-03-20
2770,login,2024-03-13
2770,login,2024-03-07
2770,login,2024-03-17
2770,payment,2024-02-27
2771,login,2024-02-18
2771,login,2024-03-17
2771,login,2024-02-22
2772,registration,2024-01-18
2772,login,2024-01-21
2772,start_lesson,2024-01-25
2772,registration,2024-01-10
2773,login,2024-02-13
2773,start_lesson,2024-02-17
2773,login,2024-03-08
2773,login,2024-03-11
2774,payment,2024-02-23
2774,start_lesson,2024-02-23
2774,payment,2024-02-01
2774,login,2024-02-09
2775,registration,2024-01-29
2775,login,2024-02-17
2775,start_lesson,2024-01-28
2775,start_lesson,2024-02-06
2775,login,2024-02-07
2776,start_lesson,2024-01-27
2776,login,2024-01-07
2776,login,2024-01-16
2776,registration,2024-01-25
2776,login,2024-01-11
2777,login,2024-03-15
2777,login,2024-02-26
2778,login,2024-01-06
2778,registration,2024-01-10
2778,payment,2024-01-20
2778,login,2024-01-22
2778,login,2024-01-31
2779,login,2024-02-02
2779,start_lesson,2024-01-27
2779,registration,2024-02-07
2779,login,2024-01-09
2780,login,2024-02-27
2781,login,2024-02-13
2781,registration,2024-03-09
2781,registration,2024-02-15
2781,registration,2024-03-10
2782,login,2024-01-29
2782,login,2024-02-18
2782,start_lesson,2024-02-17
2782,start_lesson,2024-01-27
2782,payment,2024-02-01
2783,start_lesson,2024-02-23
2783,login,2024-03-14
2783,payment,2024-02-29
2784,start_lesson,2024-01-29
2784,login,2024-01-23
2784,login,2024-02-06
2784,registration,2024-01-27
2785,payment,2024-01-18
2785,registration,2024-01-31
2785,start_lesson,2024-01-18
2785,start_lesson,2024-01-30
2785,login,2024-01-11
2786,login,2024-02-23
2786,login,2024-03-08
2786,login,2024-03-13
2787,start_lesson,2024-02-12
2787,start_lesson,2024-01-15
2787,start_lesson,2024-01-16
2787,start_lesson,2024-02-03
2788,login,2024-02-20
2788,start_lesson,2024-02-01
2788,login,2024-02-16
2789,login,2024-02-15
2789,login,2024-02-28
2789,start_lesson,2024-02-14
2789,start_lesson,2024-02-26
2789,login,2024-02-13
2790,start_lesson,2024-01-31
2790,login,2024-02-03
2790,login,2024-02-10
2791,login,2024-02-01
2791,login,2024-01-16
2791,payment,2024-01-29
2792,login,2024-02-04
2792,start_lesson,2024-02-07
2793,login,2024-03-16
2793,payment,2024-03-15
2794,start_lesson,2024-02-15
2795,login,2024-03-01
2795,login,2024-02-26
2795,login,2024-02-18
2796,login,2024-01-25
2796,registration,2024-01-25
2796,registration,2024-01-18
2797,login,2024-03-05
2797,login,2024-02-23
2798,payment,2024-02-09
2798,login,2024-01-30
2798,registration,2024-01-28
2798,login,2024-02-05
2798,login,2024-01-20
2799,login,2024-02-05
2799,start_lesson,2024-02-01
2799,start_lesson,2024-01-09
2800,login,2024-03-02
2800,registration,2024-02-25
2801,start_lesson,2024-01-30
2801,start_lesson,2024-02-03
2802,login,2024-01-24
2803,start_lesson,2024-03-11
2803,login,2024-02-18
2803,login,2024-03-02
2803,payment,2024-02-12
2803,start_lesson,2024-02-29
2804,start_lesson,2024-01-29
2804,login,2024-01-30
2804,registration,2024-02-06
2804,start_lesson,2024-02-22
2805,start_lesson,2024-01-31
2805,start_lesson,2024-02-11
2805,login,2024-01-23
2805,login,2024-01-29
2806,login,2024-03-11
2806,start_lesson,2024-03-04
2807,login,2024-02-06
2807,start_lesson,2024-01-16
2807,login,2024-02-08
2807,payment,2024-01-14
2807,start_lesson,2024-02-06
2808,login,2024-01-26
2808,login,2024-01-22
2808,login,2024-01-31
2808,start_lesson,2024-01-08
2808,payment,2024-01-28
2809,payment,2024-02-21
2810,start_lesson,2024-03-11
2810,start_lesson,2024-03-21
2810,start_lesson,2024-02-28
2811,start_lesson,2024-01-23
2811,registration,2024-02-03
2811,start_lesson,2024-01-17
2812,start_lesson,2024-02-21
2813,login,2024-01-27
2813,login,2024-01-28
2813,login,2024-01-23
2814,login,2024-01-29
2814,login,2024-02-06
2814,login,2024-01-25
2814,start_lesson,2024-01-27
2815,login,2024-01-29
2815,login,2024-01-17
2815,login,2024-01-18
2815,start_lesson,2024-01-05
2815,login,2024-01-31
2816,payment,2024-01-28
2817,login,2024-02-27
2818,registration,2024-02-02
2819,login,2024-01-28
2820,registration,2024-02-03
2820,login,2024-01-29
2820,login,2024-01-29
2820,login,2024-01-30
2820,payment,2024-01-29
2821,registration,2024-02-05
2822,login,2024-03-21
2822,start_lesson,2024-03-10
2822,registration,2024-03-15
2823,registration,2024-02-17
2823,login,2024-02-13
2823,login,2024-02-13
2823,login,2024-02-16
2823,login,2024-02-26
2824,login,2024-02-08
2824,login,2024-02-14
2824,registration,2024-02-02
2825,payment,2024-02-05
2825,login,2024-02-28
2825,start_lesson,2024-02-23
2826,start_lesson,2024-03-05
2826,start_lesson,2024-02-25
2826,login,2024-02-29
2826,start_lesson,2024-02-19
2826,registration,2024-03-11
2827,login,2024-02-04
2827,start_lesson,2024-02-16
2827,login,2024-02-02
2827,start_lesson,2024-02-20
2827,payment,2024-02-17
2828,registration,2024-03-04
2828,login,2024-03-06
2828,start_lesson,2024-03-09
2829,start_lesson,2024-02-16
2829,start_lesson,2024-02-10
2830,login,2024-03-02
2830,login,2024-03-05
2830,login,2024-02-17
2831,login,2024-02-07
2831,login,2024-02-13
2832,login,2024-01-31
2833,start_lesson,2024-01-25
2833,start_lesson,2024-02-09
2833,login,2024-01-31
2833,start_lesson,2024-01-14
2834,start_lesson,2024-02-09
2834,login,2024-02-23
2834,login,2024-02-08
2834,login,2024-02-09
2834,start_lesson,2024-02-16
2835,login,2024-01-11
2835,login,2024-01-22
2836,start_lesson,2024-03-06
2836,login,2024-03-14
2836,login,2024-02-26
2836,start_lesson,2024-02-22
2836,login,2024-02-17
2837,login,2024-02-10
2837,start_lesson,2024-01-15
2837,start_lesson,2024-01-26
2838,payment,2024-02-02
2838,login,2024-02-02
2839,login,2024-01-26
2839,login,2024-01-10
2839,login,2024-01-27
2839,login,2024-01-22
2840,payment,2024-03-06
2840,start_lesson,2024-03-09
2841,login,2024-01-15
2842,login,2024-01-26
2842,login,2024-01-31
2842,login,2024-01-13
2843,payment,2024-02-08
2843,registration,2024-02-04
2843,registration,2024-02-05
2843,payment,2024-01-28
2843,start_lesson,2024-02-02
2844,start_lesson,2024-01-27
2844,start_lesson,2024-02-19
2844,login,2024-01-31
2844,start_lesson,2024-02-22
2845,start_lesson,2024-01-11
2845,login,2024-01-12
2845,start_lesson,2024-01-15
2845,start_lesson,2024-01-11
2846,login,2024-03-06
2846,start_lesson,2024-02-19
2846,login,2024-03-01
2846,login,2024-02-26
2846,login,2024-02-29
2847,registration,2024-01-14
2847,login,2024-01-17
2847,login,2024-01-13
2847,start_lesson,2024-01-22
2848,start_lesson,2024-01-31
2848,login,2024-01-14
2848,login,2024-01-20
2848,login,2024-01-17
2848,login,2024-01-09
2849,start_lesson,2024-02-09
2849,login,2024-02-08
2849,login,2024-02-09
2849,login,2024-02-21
2850,start_lesson,2024-03-12
2851,login,2024-02-10
2851,login,2024-02-16
2851,login,2024-02-22
2852,login,2024-01-31
2852,login,2024-02-25
2852,login,2024-02-20
2853,payment,2024-02-02
2854,login,2024-01-16
2855,login,2024-01-22
2855,start_lesson,2024-01-31
2855,registration,2024-01-13
2855,login,2024-02-02
2856,login,2024-02-23
2856,start_lesson,2024-03-02
2856,registration,2024-02-29
2856,start_lesson,2024-02-03
2857,login,2024-03-18
2858,login,2024-03-05
2858,login,2024-03-07
2858,start_lesson,2024-02-06
2858,login,2024-03-06
2858,login,2024-02-29
2859,login,2024-01-29
2859,payment,2024-02-07
2860,login,2024-02-28
2860,login,2024-03-13
2860,login,2024-03-10
2860,start_lesson,2024-02-22
2861,login,2024-02-17
2861,login,2024-02-17
2862,start_lesson,2024-02-10
2862,login,2024-01-26
2862,login,2024-02-04
2863,start_lesson,2024-02-18
2863,login,2024-02-12
2863,start_lesson,2024-03-06
2864,start_lesson,2024-03-18
2865,login,2024-02-02
2865,login,2024-02-03
2865,registration,2024-02-22
2865,start_lesson,2024-02-13
2865,start_lesson,2024-01-24
2866,start_lesson,2024-01-14
2866,login,2024-02-02
2867,registration,2024-02-18
2867,login,2024-03-06
2867,login,2024-03-12
2867,login,2024-02-16
2868,start_lesson,2024-03-13
2868,login,2024-03-04
2868,registration,2024-03-09
2869,start_lesson,2024-03-11
2869,login,2024-02-28
2869,login,2024-02-29
2870,start_lesson,2024-03-04
2870,start_lesson,2024-03-21
2870,registration,2024-03-19
2870,start_lesson,2024-03-10
2870,start_lesson,2024-03-02
2871,start_lesson,2024-02-16
2871,login,2024-03-08
2871,login,2024-02-25
2872,registration,2024-03-08
2872,start_lesson,2024-03-12
2872,login,2024-02-17
2873,start_lesson,2024-02-04
2873,login,2024-02-02
2873,login,2024-02-08
2874,start_lesson,2024-02-14
2874,login,2024-01-27
2874,login,2024-02-02
2874,login,2024-01-29
2875,start_lesson,2024-02-25
2875,start_lesson,2024-02-22
2875,login,2024-02-24
2875,login,2024-02-26
2876,start_lesson,2024-03-20
2876,login,2024-03-15
2876,login,2024-03-23
2876,start_lesson,2024-03-04
2876,registration,2024-03-22
2877,login,2024-01-20
2877,payment,2024-01-25
2877,start_lesson,2024-02-04
2877,start_lesson,2024-02-05
2877,login,2024-01-28
2878,login,2024-03-01
2878,login,2024-02-18
2878,registration,2024-03-14
2879,start_lesson,2024-02-29
2879,login,2024-03-21
2880,login,2024-03-25
2880,login,2024-03-17
2880,login,2024-03-11
2881,login,2024-01-25
2881,registration,2024-02-04
2881,start_lesson,2024-01-29
2881,login,2024-02-14
2881,login,2024-01-25
2882,login,2024-02-02
2882,payment,2024-02-01
2882,login,2024-02-02
2882,login,2024-02-03
2882,login,2024-02-18
2883,registration,2024-02-06
2883,login,2024-02-21
2883,login,2024-02-23
2883,start_lesson,2024-02-26
2884,login,2024-01-28
2885,start_lesson,2024-03-04
2885,start_lesson,2024-03-08
2885,login,2024-03-02
2885,login,2024-03-15
2885,login,2024-03-14
2886,login,2024-02-07
2886,login,2024-01-18
2887,login,2024-01-06
2887,registration,2024-01-29
2887,login,2024-01-22
2887,payment,2024-01-19
2887,start_lesson,2024-01-27
2888,start_lesson,2024-02-01
2888,login,2024-01-21
2889,login,2024-01-18
2889,login,2024-01-29
2890,payment,2024-02-03
2890,start_lesson,2024-01-25
2890,login,2024-02-21
2890,start_lesson,2024-02-02
2891,login,2024-01-19
2892,start_lesson,2024-03-01
2892,registration,2024-03-03
2892,login,2024-02-05
2892,start_lesson,2024-02-28
2893,login,2024-01-31
2894,start_lesson,2024-03-07
2895,start_lesson,2024-01-13
2895,payment,2024-01-14
2895,login,2024-01-24
2895,login,2024-01-23
2895,login,2024-01-12
2896,login,2024-02-26
2896,start_lesson,2024-02-27
2896,login,2024-03-06
2896,start_lesson,2024-02-17
2897,start_lesson,2024-03-12
2897,login,2024-03-08
2897,login,2024-03-20
2898,login,2024-03-22
2898,login,2024-02-27
2898,login,2024-02-27
2898,login,2024-03-03
2899,login,2024-03-04
2899,login,2024-03-03
2899,payment,2024-03-05
2900,start_lesson,2024-02-21
2900,start_lesson,2024-02-26
2900,start_lesson,2024-01-31
2901,login,2024-02-01
2901,start_lesson,2024-02-12
2902,registration,2024-03-10
2902,login,2024-02-26
2903,start_lesson,2024-01-30
2903,login,2024-02-09
2903,start_lesson,2024-02-15
2904,login,2024-02-20
2904,start_lesson,2024-02-06
2904,login,2024-02-10
2905,registration,2024-01-11
2905,start_lesson,2024-01-08
2905,registration,2024-01-09
2905,start_lesson,2024-01-16
2905,login,2024-01-14
2906,login,2024-02-11
2906,login,2024-02-04
2907,start_lesson,2024-03-08
2907,login,2024-02-21
2907,login,2024-02-19
2908,start_lesson,2024-02-06
2908,payment,2024-02-06
2909,login,2024-02-17
2909,login,2024-02-24
2909,login,2024-02-24
2910,login,2024-02-15
2910,start_lesson,2024-02-01
2910,start_lesson,2024-02-11
2911,login,2024-01-17
2912,login,2024-03-17
2912,login,2024-03-16
2912,login,2024-03-15
2912,login,2024-03-17
2912,login,2024-02-23
2913,login,2024-01-16
2913,payment,2024-01-13
2913,login,2024-02-06
2913,login,2024-01-25
2913,start_lesson,2024-02-09
2914,login,2024-01-26
2914,registration,2024-01-08
2914,login,2024-01-14
2914,registration,2024-01-17
2914,login,2024-01-04
2915,login,2024-01-26
2915,registration,2024-02-15
2915,registration,2024-02-21
2916,start_lesson,2024-02-20
2916,login,2024-02-17
2916,payment,2024-02-21
2917,login,2024-02-04
2917,login,2024-02-10
2917,start_lesson,2024-02-28
2917,login,2024-02-15
2918,login,2024-02-07
2918,login,2024-01-18
2918,start_lesson,2024-01-28
2919,login,2024-01-07
2919,login,2024-01-11
2919,start_lesson,2024-01-14
2919,login,2024-01-30
2920,start_lesson,2024-02-12
2920,registration,2024-02-13
2921,start_lesson,2024-03-11
2921,login,2024-02-16
2921,start_lesson,2024-03-10
2921,login,2024-02-17
2922,start_lesson,2024-01-27
2922,start_lesson,2024-01-12
2923,login,2024-02-16
2923,login,2024-02-22
2923,registration,2024-02-22
2923,login,2024-03-05
2923,start_lesson,2024-02-17
2924,registration,2024-01-19
2924,login,2024-01-15
2924,login,2024-01-25
2925,payment,2024-02-29
2925,registration,2024-02-26
2926,login,2024-01-18
2926,login,2024-01-14
2926,start_lesson,2024-01-20
2927,start_lesson,2024-03-15
2928,start_lesson,2024-02-18
2929,login,2024-02-17
2929,start_lesson,2024-03-04
2929,start_lesson,2024-02-28
2930,login,2024-03-10
2930,registration,2024-03-19
2930,login,2024-03-28
2930,login,2024-03-09
2930,start_lesson,2024-03-30
2931,start_lesson,2024-02-18
2931,start_lesson,2024-03-11
2932,registration,2024-02-28
2932,login,2024-03-04
2932,registration,2024-03-24
2932,start_lesson,2024-03-19
2933,registration,2024-02-16
2933,login,2024-02-18
2933,login,2024-02-16
2933,login,2024-02-24
2933,start_lesson,2024-02-05
2934,login,2024-02-04
2934,login,2024-01-20
2935,start_lesson,2024-01-15
2935,payment,2024-01-22
2936,login,2024-02-29
2936,payment,2024-02-25
2936,start_lesson,2024-03-21
2936,start_lesson,2024-03-05
