user_id,registration_date,traffic_source,device
1727,2024-02-04,referral,mobile
1728,2024-02-21,referral,mobile
1729,2024-02-27,social,desktop
1730,2024-01-22,organic,mobile
1731,2024-02-13,referral,desktop
1732,2024-01-24,referral,mobile
1733,2024-01-17,social,mobile
1734,2024-01-10,social,mobile
1735,2024-01-30,referral,desktop
1736,2024-02-25,organic,desktop
1737,2024-02-28,referral,desktop
1738,2024-02-15,social,desktop
1739,2024-01-23,social,desktop
1740,2024-02-01,referral,desktop
1741,2024-01-17,organic,desktop
1742,2024-02-19,referral,desktop
1743,2024-02-20,referral,desktop
1744,2024-01-17,social,mobile
1745,2024-01-14,organic,mobile
1746,2024-01-09,ads,desktop
1747,2024-02-09,organic,desktop
1748,2024-01-02,referral,desktop
1749,2024-02-14,referral,desktop
1750,2024-01-25,referral,mobile
1751,2024-02-08,organic,mobile
1752,2024-01-09,social,desktop
1753,2024-02-23,referral,mobile
1754,2024-01-22,referral,mobile
1755,2024-02-12,organic,desktop
1756,2024-02-15,ads,desktop
1757,2024-01-04,ads,desktop
1758,2024-01-26,social,desktop
1759,2024-02-27,social,mobile
1760,2024-01-29,referral,desktop
1761,2024-02-14,organic,mobile
1762,2024-02-03,referral,desktop
1763,2024-01-23,social,mobile
1764,2024-02-06,organic,desktop
1765,2024-01-11,organic,desktop
1766,2024-01-06,social,mobile
1767,2024-01-18,ads,mobile
1768,2024-01-21,ads,mobile
1769,2024-02-11,organic,desktop
1770,2024-02-05,referral,mobile
1771,2024-02-10,ads,mobile
1772,2024-02-07,referral,mobile
1773,2024-02-03,ads,mobile
1774,2024-01-17,ads,mobile
1775,2024-02-06,referral,mobile
1776,2024-01-25,social,mobile
1777,2024-02-07,ads,mobile
1778,2024-02-27,ads,mobile
1779,2024-01-12,referral,desktop
1780,2024-01-23,social,desktop
1781,2024-02-22,ads,mobile
1782,2024-02-11,ads,desktop
1783,2024-01-22,social,desktop
1784,2024-01-21,ads,mobile
1785,2024-01-27,social,mobile
1786,2024-02-26,social,mobile
1787,2024-01-31,referral,mobile
1788,2024-01-06,organic,mobile
1789,2024-01-27,social,mobile
1790,2024-02-09,referral,desktop
1791,2024-02-03,organic,mobile
1792,2024-01-12,ads,desktop
1793,2024-02-14,organic,mobile
1794,2024-02-26,social,mobile
1795,2024-02-22,social,desktop
1796,2024-01-07,social,mobile
1797,2024-01-10,social,mobile
1798,2024-02-14,social,desktop
1799,2024-01-17,referral,mobile
1800,2024-01-26,social,desktop
1801,2024-01-21,referral,mobile
1802,2024-01-28,ads,mobile
1803,2024-02-27,social,desktop
1804,2024-02-15,social,mobile
1805,2024-01-02,organic,desktop
1806,2024-02-29,ads,desktop
1807,2024-02-23,social,desktop
1808,2024-02-12,social,mobile
1809,2024-01-01,ads,mobile
1810,2024-02-20,referral,desktop
1811,2024-02-22,social,mobile
1812,2024-02-05,organic,mobile
1813,2024-02-20,social,mobile
1814,2024-01-26,organic,desktop
1815,2024-01-29,organic,mobile
1816,2024-01-21,social,desktop
1817,2024-01-11,social,mobile
1818,2024-02-09,organic,mobile
1819,2024-01-11,ads,desktop
1820,2024-02-05,ads,mobile
1821,2024-02-18,social,desktop
1822,2024-02-28,referral,mobile
1823,2024-02-08,ads,desktop
1824,2024-02-09,social,mobile
1825,2024-02-04,ads,mobile
1826,2024-02-23,referral,mobile
1827,2024-02-03,social,desktop
1828,2024-02-24,referral,desktop
1829,2024-02-16,social,desktop
1830,2024-01-24,referral,mobile
1831,2024-02-23,ads,desktop
1832,2024-01-22,ads,desktop
1833,2024-01-05,referral,desktop
1834,2024-02-25,referral,desktop
1835,2024-02-02,referral,desktop
1836,2024-02-27,social,desktop
1837,2024-02-05,ads,desktop
1838,2024-02-16,social,desktop
1839,2024-01-20,ads,desktop
1840,2024-01-19,organic,desktop
1841,2024-02-04,social,mobile
1842,2024-02-21,ads,mobile
1843,2024-02-12,ads,desktop
1844,2024-01-17,social,mobile
1845,2024-02-28,social,mobile
1846,2024-02-14,ads,desktop
1847,2024-02-12,social,desktop
1848,2024-02-03,referral,desktop
1849,2024-01-09,social,mobile
1850,2024-01-26,social,desktop
1851,2024-01-02,social,mobile
1852,2024-02-22,ads,desktop
1853,2024-01-09,referral,mobile
1854,2024-01-09,organic,mobile
1855,2024-02-09,organic,desktop
1856,2024-01-17,referral,desktop
1857,2024-01-01,referral,mobile
1858,2024-01-25,referral,mobile
1859,2024-03-01,ads,desktop
1860,2024-02-12,organic,desktop
1861,2024-02-09,referral,mobile
1862,2024-02-11,ads,desktop
1863,2024-01-25,organic,mobile
1864,2024-02-08,social,desktop
1865,2024-02-04,ads,desktop
1866,2024-01-03,organic,desktop
1867,2024-02-19,ads,mobile
1868,2024-02-06,organic,desktop
1869,2024-02-13,organic,mobile
1870,2024-02-13,social,desktop
1871,2024-02-20,ads,mobile
1872,2024-01-30,referral,mobile
1873,2024-02-07,social,desktop
1874,2024-02-03,social,mobile
1875,2024-01-12,organic,mobile
1876,2024-01-19,referral,mobile
1877,2024-02-06,ads,mobile
1878,2024-02-13,referral,desktop
1879,2024-02-28,referral,desktop
1880,2024-02-28,referral,desktop
1881,2024-02-18,referral,mobile
1882,2024-03-01,referral,mobile
1883,2024-01-17,organic,desktop
1884,2024-01-10,organic,desktop
1885,2024-02-26,social,mobile
1886,2024-02-24,organic,desktop
1887,2024-02-18,social,desktop
1888,2024-02-16,social,mobile
1889,2024-01-12,ads,desktop
1890,2024-01-16,referral,mobile
1891,2024-01-24,organic,desktop
1892,2024-01-19,ads,mobile
1893,2024-01-08,organic,mobile
1894,2024-01-31,social,mobile
1895,2024-01-21,organic,mobile
1896,2024-01-17,referral,mobile
1897,2024-01-23,social,desktop
1898,2024-02-06,social,desktop
1899,2024-02-23,ads,desktop
1900,2024-01-16,referral,mobile
1901,2024-01-06,social,desktop
1902,2024-01-08,referral,mobile
1903,2024-01-25,organic,mobile
1904,2024-01-18,referral,desktop
1905,2024-01-25,social,mobile
1906,2024-01-12,ads,desktop
1907,2024-01-15,social,mobile
1908,2024-02-28,referral,mobile
1909,2024-01-26,referral,desktop
1910,2024-02-10,social,mobile
1911,2024-02-14,referral,desktop
1912,2024-01-26,organic,mobile
1913,2024-02-16,social,desktop
1914,2024-02-01,ads,mobile
1915,2024-01-10,social,desktop
1916,2024-01-16,organic,desktop
1917,2024-01-07,organic,mobile
1918,2024-01-17,organic,desktop
1919,2024-01-23,organic,mobile
1920,2024-01-26,organic,mobile
1921,2024-01-21,ads,desktop
1922,2024-01-22,referral,desktop
1923,2024-02-27,organic,desktop
1924,2024-01-07,organic,desktop
1925,2024-01-14,social,desktop
1926,2024-01-15,ads,mobile
1927,2024-02-22,ads,desktop
1928,2024-01-07,referral,mobile
1929,2024-01-09,ads,desktop
1930,2024-02-20,social,desktop
1931,2024-02-17,social,desktop
1932,2024-01-08,referral,mobile
1933,2024-02-19,social,desktop
1934,2024-02-28,organic,mobile
1935,2024-01-23,organic,mobile
1936,2024-01-29,social,mobile
1937,2024-01-18,referral,desktop
1938,2024-01-31,ads,mobile
1939,2024-01-30,referral,desktop
1940,2024-02-21,ads,mobile
1941,2024-02-08,social,desktop
1942,2024-02-04,social,mobile
1943,2024-01-18,organic,desktop
1944,2024-02-28,ads,desktop
1945,2024-02-11,referral,desktop
1946,2024-02-08,social,mobile
1947,2024-01-17,referral,mobile
1948,2024-01-14,organic,desktop
1949,2024-01-31,ads,mobile
1950,2024-01-24,ads,mobile
1951,2024-02-04,social,mobile
1952,2024-02-13,ads,mobile
1953,2024-02-29,social,mobile
1954,2024-02-14,organic,mobile
1955,2024-02-03,ads,mobile
1956,2024-01-03,social,desktop
1957,2024-02-06,referral,desktop
1958,2024-02-12,social,mobile
1959,2024-02-09,ads,desktop
1960,2024-01-26,organic,desktop
1961,2024-02-24,ads,desktop
1962,2024-01-23,ads,mobile
1963,2024-02-13,social,mobile
1964,2024-02-08,referral,mobile
1965,2024-01-15,ads,mobile
1966,2024-02-25,referral,mobile
1967,2024-02-18,social,desktop
1968,2024-01-04,referral,mobile
1969,2024-01-29,social,desktop
1970,2024-01-22,organic,mobile
1971,2024-01-25,referral,desktop
1972,2024-01-13,referral,mobile
1973,2024-01-18,organic,mobile
1974,2024-02-02,referral,mobile
1975,2024-01-16,organic,mobile
1976,2024-02-14,ads,mobile
1977,2024-02-11,social,mobile
1978,2024-02-13,organic,desktop
1979,2024-01-02,referral,mobile
1980,2024-02-24,organic,desktop
1981,2024-02-04,referral,mobile
1982,2024-02-11,ads,desktop
1983,2024-02-03,organic,desktop
1984,2024-01-30,ads,desktop
1985,2024-02-28,social,desktop
1986,2024-02-24,referral,desktop
1987,2024-01-13,referral,desktop
1988,2024-01-13,ads,mobile
1989,2024-01-18,social,desktop
1990,2024-02-01,organic,mobile
1991,2024-02-01,organic,mobile
1992,2024-02-04,referral,desktop
1993,2024-02-28,ads,desktop
1994,2024-02-08,ads,mobile
1995,2024-02-15,organic,desktop
1996,2024-02-21,social,desktop
1997,2024-01-29,social,desktop
1998,2024-02-18,organic,desktop
1999,2024-01-29,organic,desktop
2000,2024-02-22,ads,desktop
2001,2024-02-13,social,desktop
2002,2024-02-26,organic,mobile
2003,2024-01-16,organic,desktop
2004,2024-02-25,referral,mobile
2005,2024-02-13,organic,mobile
2006,2024-02-16,organic,mobile
2007,2024-02-26,social,mobile
2008,2024-01-10,ads,desktop
2009,2024-01-30,social,mobile
2010,2024-01-25,ads,mobile
2011,2024-02-08,referral,mobile
2012,2024-01-20,organic,mobile
2013,2024-01-05,referral,mobile
2014,2024-01-01,ads,desktop
2015,2024-01-30,social,desktop
2016,2024-02-18,social,mobile
2017,2024-01-03,referral,desktop
2018,2024-02-14,ads,desktop
2019,2024-01-14,referral,mobile
2020,2024-02-25,referral,mobile
2021,2024-01-30,organic,mobile
2022,2024-02-19,referral,desktop
2023,2024-01-04,organic,mobile
2024,2024-01-18,organic,desktop
2025,2024-02-06,social,desktop
2026,2024-01-25,organic,desktop
2027,2024-02-17,organic,mobile
2028,2024-01-01,social,desktop
2029,2024-02-22,referral,mobile
2030,2024-02-15,ads,mobile
2031,2024-01-15,ads,mobile
2032,2024-01-09,ads,mobile
2033,2024-01-15,referral,mobile
2034,2024-02-18,organic,desktop
2035,2024-02-26,ads,desktop
2036,2024-01-24,referral,desktop
2037,2024-01-04,organic,desktop
2038,2024-01-12,social,desktop
2039,2024-02-28,ads,mobile
2040,2024-02-27,organic,mobile
2041,2024-02-06,ads,desktop
2042,2024-03-01,ads,desktop
2043,2024-02-06,ads,desktop
2044,2024-02-12,organic,mobile
2045,2024-02-29,referral,mobile
2046,2024-01-06,organic,mobile
2047,2024-02-08,ads,desktop
2048,2024-02-25,organic,desktop
2049,2024-02-15,social,desktop
2050,2024-01-24,referral,desktop
2051,2024-01-11,organic,mobile
2052,2024-01-13,social,desktop
2053,2024-02-03,referral,desktop
2054,2024-01-25,social,desktop
2055,2024-01-07,referral,mobile
2056,2024-02-21,organic,mobile
2057,2024-01-04,social,desktop
2058,2024-02-28,ads,mobile
2059,2024-01-08,social,mobile
2060,2024-01-20,referral,mobile
2061,2024-01-29,organic,mobile
2062,2024-02-23,referral,mobile
2063,2024-02-22,social,desktop
2064,2024-02-20,social,desktop
2065,2024-02-14,ads,desktop
2066,2024-02-15,organic,mobile
2067,2024-01-10,organic,mobile
2068,2024-02-12,social,mobile
2069,2024-02-03,organic,mobile
2070,2024-02-26,ads,desktop
2071,2024-01-26,referral,desktop
2072,2024-02-10,organic,desktop
2073,2024-02-18,social,desktop
2074,2024-02-27,referral,desktop
2075,2024-01-03,referral,desktop
2076,2024-02-25,ads,mobile
2077,2024-01-06,social,mobile
2078,2024-01-05,organic,desktop
2079,2024-01-05,social,mobile
2080,2024-02-23,referral,desktop
2081,2024-02-16,social,desktop
2082,2024-01-23,organic,mobile
2083,2024-02-18,organic,desktop
2084,2024-01-09,ads,desktop
2085,2024-02-04,organic,desktop
2086,2024-01-20,organic,mobile
2087,2024-02-27,social,mobile
2088,2024-02-18,social,mobile
2089,2024-03-01,referral,mobile
2090,2024-02-28,ads,desktop
2091,2024-02-11,social,mobile
2092,2024-02-04,organic,mobile
2093,2024-02-19,referral,mobile
2094,2024-01-18,social,desktop
2095,2024-01-17,ads,mobile
2096,2024-01-24,ads,mobile
2097,2024-01-03,referral,desktop
2098,2024-02-01,referral,desktop
2099,2024-02-04,referral,desktop
2100,2024-02-07,referral,desktop
2101,2024-01-13,referral,mobile
2102,2024-02-25,organic,desktop
2103,2024-03-01,organic,mobile
2104,2024-02-16,social,mobile
2105,2024-01-25,ads,mobile
2106,2024-01-09,organic,mobile
2107,2024-01-04,organic,mobile
2108,2024-01-14,organic,desktop
2109,2024-02-06,social,mobile
2110,2024-02-03,referral,mobile
2111,2024-01-11,social,mobile
2112,2024-02-10,ads,desktop
2113,2024-02-25,ads,mobile
2114,2024-01-03,ads,mobile
2115,2024-02-28,ads,desktop
2116,2024-01-28,organic,mobile
2117,2024-01-29,organic,mobile
2118,2024-01-09,social,desktop
2119,2024-01-03,referral,mobile
2120,2024-01-25,ads,mobile
2121,2024-02-03,social,mobile
2122,2024-01-12,organic,mobile
2123,2024-02-11,organic,mobile
2124,2024-01-09,referral,desktop
2125,2024-01-15,referral,desktop
2126,2024-02-09,referral,desktop
2127,2024-01-25,social,mobile
2128,2024-01-05,organic,mobile
2129,2024-01-11,organic,mobile
2130,2024-02-28,referral,desktop
2131,2024-02-03,ads,mobile
2132,2024-01-24,referral,mobile
2133,2024-02-29,social,mobile
2134,2024-01-15,referral,desktop
2135,2024-02-07,referral,desktop
2136,2024-01-08,social,mobile
2137,2024-02-28,referral,mobile
2138,2024-01-05,organic,mobile
2139,2024-02-17,ads,desktop
2140,2024-01-26,referral,desktop
2141,2024-01-18,social,desktop
2142,2024-01-06,ads,mobile
2143,2024-02-06,social,desktop
2144,2024-02-29,ads,mobile
2145,2024-02-17,ads,mobile
2146,2024-01-13,referral,desktop
2147,2024-01-28,organic,mobile
2148,2024-01-05,referral,desktop
2149,2024-01-13,social,mobile
2150,2024-01-17,social,mobile
2151,2024-02-19,ads,desktop
2152,2024-02-09,ads,mobile
2153,2024-02-14,organic,mobile
2154,2024-02-01,referral,mobile
2155,2024-01-29,social,mobile
2156,2024-02-20,ads,mobile
2157,2024-02-27,organic,mobile
2158,2024-01-03,social,mobile
2159,2024-02-25,ads,mobile
2160,2024-02-09,social,desktop
2161,2024-02-03,organic,desktop
2162,2024-02-09,organic,mobile
2163,2024-01-27,social,mobile
2164,2024-01-13,referral,desktop
2165,2024-02-14,social,mobile
2166,2024-02-02,ads,desktop
2167,2024-01-06,referral,desktop
2168,2024-01-24,ads,desktop
2169,2024-01-19,social,mobile
2170,2024-01-16,referral,mobile
2171,2024-02-09,ads,mobile
2172,2024-01-28,social,desktop
2173,2024-02-02,social,desktop
2174,2024-02-28,referral,desktop
2175,2024-02-28,social,mobile
2176,2024-02-17,organic,desktop
2177,2024-02-10,ads,desktop
2178,2024-01-13,ads,mobile
2179,2024-02-12,social,desktop
2180,2024-02-14,social,desktop
2181,2024-01-25,organic,mobile
2182,2024-02-22,referral,mobile
2183,2024-02-11,social,desktop
2184,2024-02-05,social,mobile
2185,2024-01-27,social,desktop
2186,2024-02-07,social,mobile
2187,2024-02-29,ads,desktop
2188,2024-01-07,social,mobile
2189,2024-01-05,ads,desktop
2190,2024-02-12,social,mobile
2191,2024-02-14,referral,mobile
2192,2024-02-27,organic,mobile
2193,2024-02-26,referral,mobile
2194,2024-02-20,social,mobile
2195,2024-01-31,social,mobile
2196,2024-01-23,social,mobile
2197,2024-02-11,referral,desktop
2198,2024-01-10,social,desktop
2199,2024-02-01,referral,mobile
2200,2024-02-12,ads,mobile
2201,2024-02-22,organic,desktop
2202,2024-01-30,organic,desktop
2203,2024-02-08,referral,mobile
2204,2024-01-31,ads,desktop
2205,2024-01-18,referral,desktop
2206,2024-02-05,ads,mobile
2207,2024-01-02,social,mobile
2208,2024-01-14,ads,mobile
2209,2024-01-13,ads,desktop
2210,2024-01-29,ads,mobile
2211,2024-01-12,organic,mobile
2212,2024-02-08,ads,desktop
2213,2024-01-02,social,mobile
2214,2024-02-01,social,desktop
2215,2024-01-13,social,desktop
2216,2024-02-15,ads,desktop
2217,2024-01-27,referral,desktop
2218,2024-02-18,referral,desktop
2219,2024-02-10,social,desktop
2220,2024-01-17,organic,mobile
2221,2024-02-09,referral,mobile
2222,2024-01-31,ads,mobile
2223,2024-02-03,referral,desktop
2224,2024-02-29,social,mobile
2225,2024-01-24,organic,desktop
2226,2024-02-14,referral,mobile
2227,2024-02-04,referral,desktop
2228,2024-02-17,social,mobile
2229,2024-01-06,organic,desktop
2230,2024-01-19,organic,mobile
2231,2024-01-30,social,desktop
2232,2024-01-07,ads,mobile
2233,2024-01-10,referral,desktop
2234,2024-02-10,ads,mobile
2235,2024-02-01,referral,mobile
2236,2024-02-03,referral,mobile
2237,2024-01-28,ads,desktop
2238,2024-02-29,social,desktop
2239,2024-01-15,social,desktop
2240,2024-01-30,referral,desktop
2241,2024-02-06,social,desktop
2242,2024-01-29,referral,mobile
2243,2024-01-22,social,desktop
2244,2024-01-04,referral,mobile
2245,2024-01-20,social,mobile
2246,2024-02-01,organic,desktop
2247,2024-02-05,ads,mobile
2248,2024-02-19,organic,desktop
2249,2024-01-04,ads,desktop
2250,2024-01-27,ads,desktop
2251,2024-01-17,referral,mobile
2252,2024-01-12,ads,desktop
2253,2024-01-22,organic,desktop
2254,2024-01-17,organic,desktop
2255,2024-01-10,social,mobile
2256,2024-02-23,organic,desktop
2257,2024-01-01,social,mobile
2258,2024-01-22,ads,mobile
2259,2024-01-26,organic,desktop
2260,2024-02-25,ads,mobile
2261,2024-02-28,organic,mobile
2262,2024-01-18,organic,desktop
2263,2024-02-19,social,desktop
2264,2024-01-14,ads,desktop
2265,2024-02-16,organic,mobile
2266,2024-01-29,referral,desktop
2267,2024-01-12,ads,mobile
2268,2024-02-05,ads,mobile
2269,2024-02-28,ads,mobile
2270,2024-02-04,social,mobile
2271,2024-02-21,referral,mobile
2272,2024-03-01,ads,desktop
2273,2024-01-12,organic,desktop
2274,2024-01-07,organic,mobile
2275,2024-01-29,social,mobile
2276,2024-01-11,organic,desktop
2277,2024-02-02,ads,desktop
2278,2024-01-06,organic,mobile
2279,2024-02-16,ads,mobile
2280,2024-01-15,organic,desktop
2281,2024-02-01,referral,desktop
2282,2024-02-20,social,mobile
2283,2024-01-11,social,desktop
2284,2024-02-27,referral,desktop
2285,2024-01-23,referral,mobile
2286,2024-01-26,social,mobile
2287,2024-02-03,referral,mobile
2288,2024-02-15,ads,desktop
2289,2024-02-03,organic,mobile
2290,2024-01-29,social,desktop
2291,2024-01-04,referral,mobile
2292,2024-01-17,ads,mobile
2293,2024-02-04,social,desktop
2294,2024-01-13,referral,desktop
2295,2024-02-10,social,mobile
2296,2024-02-08,referral,mobile
2297,2024-01-15,social,desktop
2298,2024-02-24,ads,mobile
2299,2024-01-29,ads,desktop
2300,2024-01-29,organic,desktop
2301,2024-01-11,social,mobile
2302,2024-02-21,organic,desktop
2303,2024-02-01,social,desktop
2304,2024-01-02,referral,desktop
2305,2024-02-16,referral,mobile
2306,2024-01-14,organic,desktop
2307,2024-01-20,social,mobile
2308,2024-01-22,organic,mobile
2309,2024-01-11,ads,mobile
2310,2024-01-27,organic,desktop
2311,2024-01-03,organic,desktop
2312,2024-01-17,referral,mobile
2313,2024-02-13,organic,mobile
2314,2024-02-25,social,desktop
2315,2024-01-28,referral,mobile
2316,2024-01-29,organic,mobile
2317,2024-01-21,ads,desktop
2318,2024-02-16,organic,mobile
2319,2024-01-16,organic,desktop
2320,2024-02-06,organic,desktop
2321,2024-02-28,referral,mobile
2322,2024-01-20,social,desktop
2323,2024-01-06,ads,desktop
2324,2024-01-19,organic,desktop
2325,2024-02-26,social,mobile
2326,2024-01-05,social,mobile
2327,2024-01-03,referral,mobile
2328,2024-02-28,ads,desktop
2329,2024-01-01,referral,desktop
2330,2024-02-27,social,mobile
2331,2024-02-29,social,mobile
2332,2024-02-07,social,desktop
2333,2024-01-15,referral,mobile
2334,2024-02-03,ads,mobile
2335,2024-03-01,organic,mobile
2336,2024-02-04,referral,mobile
2337,2024-02-18,social,mobile
2338,2024-01-25,referral,desktop
2339,2024-01-24,social,mobile
2340,2024-01-12,organic,mobile
2341,2024-01-18,organic,desktop
2342,2024-01-15,ads,desktop
2343,2024-02-13,social,desktop
2344,2024-01-16,ads,desktop
2345,2024-01-27,ads,mobile
2346,2024-01-08,organic,mobile
2347,2024-02-29,referral,mobile
2348,2024-02-15,referral,mobile
2349,2024-01-25,ads,desktop
2350,2024-01-17,organic,desktop
2351,2024-01-29,social,mobile
2352,2024-02-22,referral,mobile
2353,2024-01-08,ads,mobile
2354,2024-01-15,referral,mobile
2355,2024-01-27,referral,desktop
2356,2024-02-15,social,mobile
2357,2024-02-19,organic,desktop
2358,2024-02-21,social,desktop
2359,2024-01-07,organic,desktop
2360,2024-01-03,referral,desktop
2361,2024-01-29,ads,mobile
2362,2024-02-13,social,mobile
2363,2024-02-22,organic,mobile
2364,2024-01-24,referral,mobile
2365,2024-02-29,organic,desktop
2366,2024-02-27,organic,desktop
2367,2024-01-03,organic,desktop
2368,2024-01-20,referral,mobile
2369,2024-02-15,ads,desktop
2370,2024-01-15,ads,desktop
2371,2024-01-25,ads,desktop
2372,2024-01-30,organic,desktop
2373,2024-01-14,referral,mobile
2374,2024-01-07,organic,desktop
2375,2024-01-17,ads,desktop
2376,2024-02-13,ads,mobile
2377,2024-01-20,referral,mobile
2378,2024-02-05,organic,mobile
2379,2024-01-09,social,desktop
2380,2024-02-07,social,desktop
2381,2024-02-17,ads,desktop
2382,2024-02-26,referral,desktop
2383,2024-02-29,organic,mobile
2384,2024-01-22,organic,desktop
2385,2024-02-23,ads,desktop
2386,2024-02-22,ads,mobile
2387,2024-02-22,organic,mobile
2388,2024-01-02,organic,mobile
2389,2024-01-24,ads,desktop
2390,2024-01-08,organic,desktop
2391,2024-01-11,social,desktop
2392,2024-01-13,ads,desktop
2393,2024-01-17,organic,desktop
2394,2024-01-08,ads,mobile
2395,2024-01-21,referral,mobile
2396,2024-01-18,ads,desktop
2397,2024-01-30,ads,desktop
2398,2024-01-18,referral,desktop
2399,2024-02-15,social,desktop
2400,2024-02-16,organic,desktop
2401,2024-01-31,referral,mobile
2402,2024-02-07,ads,mobile
2403,2024-02-01,organic,mobile
2404,2024-01-11,referral,desktop
2405,2024-02-14,organic,desktop
2406,2024-01-25,organic,mobile
2407,2024-02-02,referral,mobile
2408,2024-02-29,organic,desktop
2409,2024-02-07,social,mobile
2410,2024-02-10,referral,mobile
2411,2024-01-08,social,desktop
2412,2024-01-11,ads,mobile
2413,2024-01-22,organic,mobile
2414,2024-02-20,ads,mobile
2415,2024-01-24,ads,desktop
2416,2024-02-10,organic,mobile
2417,2024-01-17,referral,mobile
2418,2024-01-12,organic,mobile
2419,2024-02-26,ads,desktop
2420,2024-02-15,ads,desktop
2421,2024-02-01,referral,mobile
2422,2024-01-15,organic,desktop
2423,2024-01-16,ads,mobile
2424,2024-02-23,social,desktop
2425,2024-01-22,ads,desktop
2426,2024-01-28,ads,mobile
2427,2024-01-20,referral,mobile
2428,2024-02-02,social,mobile
2429,2024-01-10,ads,desktop
2430,2024-02-09,ads,mobile
2431,2024-02-01,social,desktop
2432,2024-02-19,organic,desktop
2433,2024-02-29,organic,mobile
2434,2024-02-02,ads,desktop
2435,2024-01-02,ads,mobile
2436,2024-02-02,organic,desktop
2437,2024-02-02,referral,mobile
2438,2024-02-10,social,desktop
2439,2024-01-13,social,desktop
2440,2024-01-30,referral,mobile
2441,2024-02-02,referral,desktop
2442,2024-01-13,referral,mobile
2443,2024-02-21,referral,desktop
2444,2024-01-26,referral,desktop
2445,2024-01-22,referral,desktop
2446,2024-02-08,social,mobile
2447,2024-01-02,referral,mobile
2448,2024-02-07,organic,mobile
2449,2024-02-08,referral,mobile
2450,2024-01-26,referral,mobile
2451,2024-02-15,social,desktop
2452,2024-02-27,social,desktop
2453,2024-02-19,referral,mobile
2454,2024-01-15,social,desktop
2455,2024-02-03,ads,desktop
2456,2024-02-11,social,desktop
2457,2024-02-24,social,desktop
2458,2024-02-13,social,mobile
2459,2024-02-18,social,desktop
2460,2024-02-09,organic,mobile
2461,2024-01-11,organic,mobile
2462,2024-03-01,organic,desktop
2463,2024-01-03,referral,mobile
2464,2024-02-28,referral,desktop
2465,2024-01-06,ads,desktop
2466,2024-01-09,organic,desktop
2467,2024-01-06,referral,mobile
2468,2024-01-09,social,mobile
2469,2024-02-08,social,mobile
2470,2024-01-31,organic,desktop
2471,2024-02-01,ads,desktop
2472,2024-02-10,ads,desktop
2473,2024-02-19,social,mobile
2474,2024-01-12,ads,desktop
2475,2024-01-08,organic,desktop
2476,2024-01-08,social,mobile
2477,2024-02-19,referral,mobile
2478,2024-01-28,referral,mobile
2479,2024-01-20,ads,desktop
2480,2024-02-16,social,desktop
2481,2024-02-28,social,desktop
2482,2024-01-07,referral,mobile
2483,2024-01-11,social,mobile
2484,2024-01-20,social,mobile
2485,2024-01-16,social,mobile
2486,2024-01-04,ads,desktop
2487,2024-01-06,social,desktop
2488,2024-02-27,organic,desktop
2489,2024-01-22,ads,desktop
2490,2024-01-26,social,desktop
2491,2024-01-03,social,desktop
2492,2024-02-10,organic,desktop
2493,2024-02-29,ads,desktop
2494,2024-02-11,referral,mobile
2495,2024-01-14,referral,mobile
2496,2024-01-11,ads,desktop
2497,2024-01-18,social,mobile
2498,2024-02-23,social,desktop
2499,2024-01-12,referral,desktop
2500,2024-01-23,referral,mobile
2501,2024-01-12,referral,desktop
2502,2024-01-13,organic,desktop
2503,2024-01-25,referral,desktop
2504,2024-02-14,organic,desktop
2505,2024-02-20,ads,desktop
2506,2024-02-27,social,desktop
2507,2024-01-19,referral,desktop
2508,2024-02-24,social,mobile
2509,2024-02-15,social,mobile
2510,2024-02-05,referral,desktop
2511,2024-02-14,referral,mobile
2512,2024-01-08,ads,desktop
2513,2024-01-29,organic,desktop
2514,2024-02-24,organic,desktop
2515,2024-02-22,social,desktop
2516,2024-02-24,referral,mobile
2517,2024-02-01,ads,mobile
2518,2024-02-20,ads,mobile
2519,2024-02-13,ads,mobile
2520,2024-01-18,ads,desktop
2521,2024-01-06,ads,mobile
2522,2024-01-18,organic,desktop
2523,2024-01-19,organic,desktop
2524,2024-01-22,organic,mobile
2525,2024-02-06,referral,desktop
2526,2024-02-01,social,mobile
2527,2024-02-25,ads,mobile
2528,2024-02-10,referral,mobile
2529,2024-02-28,ads,mobile
2530,2024-01-03,organic,mobile
2531,2024-01-28,referral,desktop
2532,2024-01-10,organic,mobile
2533,2024-02-20,ads,mobile
2534,2024-02-04,ads,desktop
2535,2024-03-01,social,mobile
2536,2024-01-29,ads,mobile
2537,2024-02-23,organic,desktop
2538,2024-01-15,ads,desktop
2539,2024-02-02,social,mobile
2540,2024-01-07,social,desktop
2541,2024-01-12,organic,mobile
2542,2024-02-18,referral,desktop
2543,2024-01-30,ads,mobile
2544,2024-01-21,social,mobile
2545,2024-01-31,ads,mobile
2546,2024-02-27,ads,desktop
2547,2024-03-01,referral,mobile
2548,2024-01-24,social,desktop
2549,2024-01-20,ads,mobile
2550,2024-02-06,social,mobile
2551,2024-01-04,organic,mobile
2552,2024-01-28,organic,mobile
2553,2024-02-13,ads,mobile
2554,2024-01-20,social,desktop
2555,2024-02-29,ads,desktop
2556,2024-01-24,social,desktop
2557,2024-02-19,social,mobile
2558,2024-02-18,referral,mobile
2559,2024-02-20,referral,desktop
2560,2024-02-01,referral,mobile
2561,2024-02-10,ads,mobile
