user_id,event_type,event_date,lesson_id,lesson_date
2472,start_lesson,2024-03-02,696,2024-03-02
2474,start_lesson,2024-02-07,351,2024-02-07
2474,start_lesson,2024-01-27,432,2024-01-27
2475,start_lesson,2024-02-02,843,2024-02-02
2478,start_lesson,2024-02-16,525,2024-02-16
2478,start_lesson,2024-02-08,394,2024-02-08
2480,start_lesson,2024-02-29,930,2024-02-29
2481,start_lesson,2024-03-21,741,2024-03-21
2482,start_lesson,2024-01-07,384,2024-01-07
2482,start_lesson,2024-01-26,416,2024-01-26
2482,start_lesson,2024-01-07,611,2024-01-07
2487,start_lesson,2024-01-13,128,2024-01-13
2487,start_lesson,2024-01-15,839,2024-01-15
2489,start_lesson,2024-01-29,393,2024-01-29
2489,start_lesson,2024-02-04,106,2024-02-04
2489,start_lesson,2024-02-12,641,2024-02-12
2490,start_lesson,2024-01-30,314,2024-01-30
2491,start_lesson,2024-01-25,726,2024-01-25
2494,start_lesson,2024-03-06,314,2024-03-06
2495,start_lesson,2024-01-25,263,2024-01-25
2496,start_lesson,2024-01-31,269,2024-01-31
2496,start_lesson,2024-01-15,320,2024-01-15
2497,start_lesson,2024-01-25,359,2024-01-25
2498,start_lesson,2024-03-12,823,2024-03-12
2504,start_lesson,2024-03-09,360,2024-03-09
2504,start_lesson,2024-02-17,913,2024-02-17
2505,start_lesson,2024-02-28,942,2024-02-28
2505,start_lesson,2024-02-29,741,2024-02-29
2505,start_lesson,2024-03-01,716,2024-03-01
2506,start_lesson,2024-03-07,665,2024-03-07
2508,start_lesson,2024-02-26,719,2024-02-26
2508,start_lesson,2024-03-17,571,2024-03-17
2510,start_lesson,2024-03-01,926,2024-03-01
2514,start_lesson,2024-03-14,900,2024-03-14
2514,start_lesson,2024-03-25,354,2024-03-25
2515,start_lesson,2024-03-20,377,2024-03-20
2516,start_lesson,2024-02-25,658,2024-02-25
2516,start_lesson,2024-02-26,745,2024-02-26
2517,start_lesson,2024-02-06,123,2024-02-06
2519,start_lesson,2024-03-13,532,2024-03-13
2519,start_lesson,2024-02-21,728,2024-02-21
2520,start_lesson,2024-02-09,850,2024-02-09
2520,start_lesson,2024-02-02,577,2024-02-02
2521,start_lesson,2024-01-09,593,2024-01-09
2521,start_lesson,2024-01-07,481,2024-01-07
2522,start_lesson,2024-01-26,918,2024-01-26
2522,start_lesson,2024-02-04,473,2024-02-04
2524,start_lesson,2024-01-23,652,2024-01-23
2524,start_lesson,2024-02-19,861,2024-02-19
2525,start_lesson,2024-03-03,422,2024-03-03
2526,start_lesson,2024-02-27,188,2024-02-27
2527,start_lesson,2024-03-04,191,2024-03-04
2527,start_lesson,2024-03-16,476,2024-03-16
2527,start_lesson,2024-03-04,180,2024-03-04
2528,start_lesson,2024-02-10,741,2024-02-10
2529,start_lesson,2024-02-28,702,2024-02-28
2529,start_lesson,2024-03-26,199,2024-03-26
2530,start_lesson,2024-01-31,689,2024-01-31
2532,start_lesson,2024-01-13,654,2024-01-13
2532,start_lesson,2024-02-06,222,2024-02-06
2533,start_lesson,2024-02-28,899,2024-02-28
2534,start_lesson,2024-02-26,495,2024-02-26
2535,start_lesson,2024-03-26,122,2024-03-26
2535,start_lesson,2024-03-18,755,2024-03-18
2539,start_lesson,2024-02-27,869,2024-02-27
2539,start_lesson,2024-02-26,618,2024-02-26
2540,start_lesson,2024-02-04,376,2024-02-04
2543,start_lesson,2024-02-03,797,2024-02-03
2547,start_lesson,2024-03-13,194,2024-03-13
2548,start_lesson,2024-02-08,481,2024-02-08
2548,start_lesson,2024-02-16,476,2024-02-16
2549,start_lesson,2024-02-01,124,2024-02-01
2549,start_lesson,2024-02-17,390,2024-02-17
2550,start_lesson,2024-02-07,326,2024-02-07
2550,start_lesson,2024-02-26,272,2024-02-26
2552,start_lesson,2024-02-16,746,2024-02-16
2553,start_lesson,2024-02-17,552,2024-02-17
2555,start_lesson,2024-02-29,387,2024-02-29
2558,start_lesson,2024-02-24,920,2024-02-24
2559,start_lesson,2024-02-28,168,2024-02-28
2559,start_lesson,2024-03-10,380,2024-03-10
2560,start_lesson,2024-02-19,962,2024-02-19
2561,start_lesson,2024-02-10,441,2024-02-10
2562,start_lesson,2024-02-19,969,2024-02-19
2562,start_lesson,2024-02-25,432,2024-02-25
2563,start_lesson,2024-03-11,842,2024-03-11
2565,start_lesson,2024-02-22,485,2024-02-22
2566,start_lesson,2024-02-05,441,2024-02-05
2569,start_lesson,2024-03-02,416,2024-03-02
2570,start_lesson,2024-02-11,406,2024-02-11
2570,start_lesson,2024-03-03,869,2024-03-03
2571,start_lesson,2024-02-04,272,2024-02-04
2573,start_lesson,2024-02-28,643,2024-02-28
2574,start_lesson,2024-03-12,299,2024-03-12
2575,start_lesson,2024-02-22,691,2024-02-22
2575,start_lesson,2024-02-20,964,2024-02-20
2576,start_lesson,2024-03-09,174,2024-03-09
2577,start_lesson,2024-03-22,875,2024-03-22
2577,start_lesson,2024-03-01,696,2024-03-01
2580,start_lesson,2024-02-01,316,2024-02-01
2580,start_lesson,2024-01-24,732,2024-01-24
2581,start_lesson,2024-02-25,631,2024-02-25
2581,start_lesson,2024-02-14,548,2024-02-14
2583,start_lesson,2024-03-08,760,2024-03-08
2583,start_lesson,2024-02-10,106,2024-02-10
2583,start_lesson,2024-02-12,988,2024-02-12
2585,start_lesson,2024-01-22,989,2024-01-22
2586,start_lesson,2024-02-28,492,2024-02-28
2586,start_lesson,2024-02-16,697,2024-02-16
2586,start_lesson,2024-02-18,485,2024-02-18
2586,start_lesson,2024-02-06,600,2024-02-06
2588,start_lesson,2024-02-09,246,2024-02-09
2588,start_lesson,2024-02-22,415,2024-02-22
2589,start_lesson,2024-01-16,553,2024-01-16
2589,start_lesson,2024-01-14,286,2024-01-14
2592,start_lesson,2024-02-07,424,2024-02-07
2592,start_lesson,2024-02-05,912,2024-02-05
2592,start_lesson,2024-02-03,417,2024-02-03
2594,start_lesson,2024-02-12,493,2024-02-12
2595,start_lesson,2024-02-18,478,2024-02-18
2595,start_lesson,2024-03-01,804,2024-03-01
2596,start_lesson,2024-01-25,893,2024-01-25
2596,start_lesson,2024-02-06,573,2024-02-06
2598,start_lesson,2024-01-12,799,2024-01-12
2599,start_lesson,2024-02-25,117,2024-02-25
2599,start_lesson,2024-03-17,926,2024-03-17
2600,start_lesson,2024-03-02,248,2024-03-02
2602,start_lesson,2024-02-29,657,2024-02-29
2603,start_lesson,2024-03-09,111,2024-03-09
2604,start_lesson,2024-03-05,841,2024-03-05
2605,start_lesson,2024-03-08,561,2024-03-08
2605,start_lesson,2024-03-22,724,2024-03-22
2605,start_lesson,2024-03-17,259,2024-03-17
2608,start_lesson,2024-02-17,838,2024-02-17
2609,start_lesson,2024-01-17,794,2024-01-17
2612,start_lesson,2024-02-05,666,2024-02-05
2614,start_lesson,2024-01-16,365,2024-01-16
2616,start_lesson,2024-02-04,646,2024-02-04
2618,start_lesson,2024-03-07,179,2024-03-07
2618,start_lesson,2024-03-08,617,2024-03-08
2620,start_lesson,2024-03-21,738,2024-03-21
2621,start_lesson,2024-01-30,167,2024-01-30
2622,start_lesson,2024-01-16,801,2024-01-16
2623,start_lesson,2024-02-25,343,2024-02-25
2628,start_lesson,2024-02-05,108,2024-02-05
2629,start_lesson,2024-03-05,256,2024-03-05
2630,start_lesson,2024-03-05,682,2024-03-05
2631,start_lesson,2024-03-14,563,2024-03-14
2632,start_lesson,2024-02-03,745,2024-02-03
2632,start_lesson,2024-02-12,399,2024-02-12
2633,start_lesson,2024-02-18,419,2024-02-18
2633,start_lesson,2024-03-09,348,2024-03-09
2634,start_lesson,2024-02-26,422,2024-02-26
2637,start_lesson,2024-01-30,655,2024-01-30
2637,start_lesson,2024-02-02,727,2024-02-02
2637,start_lesson,2024-01-25,561,2024-01-25
2638,start_lesson,2024-03-05,497,2024-03-05
2639,start_lesson,2024-01-18,492,2024-01-18
2642,start_lesson,2024-02-16,327,2024-02-16
2643,start_lesson,2024-02-06,668,2024-02-06
2643,start_lesson,2024-01-30,343,2024-01-30
2644,start_lesson,2024-02-04,156,2024-02-04
2646,start_lesson,2024-03-01,242,2024-03-01
2646,start_lesson,2024-02-21,291,2024-02-21
2648,start_lesson,2024-01-09,618,2024-01-09
2648,start_lesson,2024-02-02,503,2024-02-02
2649,start_lesson,2024-01-23,374,2024-01-23
2649,start_lesson,2024-02-15,745,2024-02-15
2650,start_lesson,2024-01-10,138,2024-01-10
2651,start_lesson,2024-02-26,292,2024-02-26
2651,start_lesson,2024-02-21,426,2024-02-21
2653,start_lesson,2024-01-11,582,2024-01-11
2654,start_lesson,2024-02-29,124,2024-02-29
2654,start_lesson,2024-03-27,201,2024-03-27
2655,start_lesson,2024-03-16,762,2024-03-16
2657,start_lesson,2024-02-23,316,2024-02-23
2659,start_lesson,2024-02-28,841,2024-02-28
2659,start_lesson,2024-02-26,366,2024-02-26
2660,start_lesson,2024-02-29,261,2024-02-29
2660,start_lesson,2024-02-27,386,2024-02-27
2661,start_lesson,2024-02-21,777,2024-02-21
2661,start_lesson,2024-02-16,985,2024-02-16
2664,start_lesson,2024-02-19,981,2024-02-19
2665,start_lesson,2024-02-19,346,2024-02-19
2666,start_lesson,2024-03-07,273,2024-03-07
2666,start_lesson,2024-02-23,495,2024-02-23
2667,start_lesson,2024-03-05,108,2024-03-05
2669,start_lesson,2024-03-23,547,2024-03-23
2670,start_lesson,2024-02-27,887,2024-02-27
2671,start_lesson,2024-03-12,670,2024-03-12
2671,start_lesson,2024-03-07,696,2024-03-07
2672,start_lesson,2024-02-08,761,2024-02-08
2672,start_lesson,2024-02-11,420,2024-02-11
2672,start_lesson,2024-01-19,671,2024-01-19
2673,start_lesson,2024-01-28,224,2024-01-28
2674,start_lesson,2024-03-01,140,2024-03-01
2678,start_lesson,2024-03-20,436,2024-03-20
2678,start_lesson,2024-03-08,784,2024-03-08
2679,start_lesson,2024-01-25,871,2024-01-25
2679,start_lesson,2024-02-08,425,2024-02-08
2683,start_lesson,2024-01-27,784,2024-01-27
2683,start_lesson,2024-02-09,285,2024-02-09
2684,start_lesson,2024-02-06,340,2024-02-06
2684,start_lesson,2024-02-05,438,2024-02-05
2685,start_lesson,2024-02-12,193,2024-02-12
2685,start_lesson,2024-02-20,515,2024-02-20
2687,start_lesson,2024-03-05,162,2024-03-05
2690,start_lesson,2024-02-20,832,2024-02-20
2690,start_lesson,2024-02-21,619,2024-02-21
2690,start_lesson,2024-03-05,824,2024-03-05
2691,start_lesson,2024-03-03,308,2024-03-03
2691,start_lesson,2024-03-16,308,2024-03-16
2692,start_lesson,2024-03-10,475,2024-03-10
2692,start_lesson,2024-03-16,184,2024-03-16
2694,start_lesson,2024-02-02,306,2024-02-02
2696,start_lesson,2024-03-11,446,2024-03-11
2697,start_lesson,2024-01-29,764,2024-01-29
2700,start_lesson,2024-01-23,260,2024-01-23
2703,start_lesson,2024-02-02,549,2024-02-02
2703,start_lesson,2024-02-15,215,2024-02-15
2704,start_lesson,2024-03-27,461,2024-03-27
2704,start_lesson,2024-03-25,350,2024-03-25
2705,start_lesson,2024-02-21,282,2024-02-21
2705,start_lesson,2024-02-20,775,2024-02-20
2707,start_lesson,2024-01-30,427,2024-01-30
2708,start_lesson,2024-03-12,691,2024-03-12
2708,start_lesson,2024-02-27,106,2024-02-27
2710,start_lesson,2024-03-18,936,2024-03-18
2710,start_lesson,2024-03-26,698,2024-03-26
2711,start_lesson,2024-02-21,619,2024-02-21
2711,start_lesson,2024-02-28,486,2024-02-28
2712,start_lesson,2024-02-12,469,2024-02-12
2712,start_lesson,2024-02-22,647,2024-02-22
2714,start_lesson,2024-03-06,862,2024-03-06
2714,start_lesson,2024-02-26,711,2024-02-26
2716,start_lesson,2024-03-12,178,2024-03-12
2716,start_lesson,2024-03-06,897,2024-03-06
2717,start_lesson,2024-02-21,882,2024-02-21
2717,start_lesson,2024-02-07,320,2024-02-07
2718,start_lesson,2024-02-25,807,2024-02-25
2720,start_lesson,2024-01-25,837,2024-01-25
2720,start_lesson,2024-02-14,698,2024-02-14
2720,start_lesson,2024-02-09,669,2024-02-09
2721,start_lesson,2024-01-24,511,2024-01-24
2723,start_lesson,2024-03-10,578,2024-03-10
2723,start_lesson,2024-03-14,781,2024-03-14
2723,start_lesson,2024-03-08,196,2024-03-08
2725,start_lesson,2024-03-05,757,2024-03-05
2725,start_lesson,2024-03-10,492,2024-03-10
2727,start_lesson,2024-03-25,567,2024-03-25
2728,start_lesson,2024-03-07,969,2024-03-07
2728,start_lesson,2024-02-29,470,2024-02-29
2728,start_lesson,2024-03-04,492,2024-03-04
2732,start_lesson,2024-01-16,117,2024-01-16
2738,start_lesson,2024-01-18,283,2024-01-18
2738,start_lesson,2024-01-28,242,2024-01-28
2739,start_lesson,2024-03-16,562,2024-03-16
2740,start_lesson,2024-01-24,606,2024-01-24
2743,start_lesson,2024-01-19,433,2024-01-19
2746,start_lesson,2024-02-07,161,2024-02-07
2749,start_lesson,2024-02-15,262,2024-02-15
2749,start_lesson,2024-02-08,651,2024-02-08
2749,start_lesson,2024-01-30,278,2024-01-30
2750,start_lesson,2024-02-27,334,2024-02-27
2753,start_lesson,2024-02-15,991,2024-02-15
2756,start_lesson,2024-03-08,159,2024-03-08
2757,start_lesson,2024-03-15,327,2024-03-15
2757,start_lesson,2024-03-16,338,2024-03-16
2758,start_lesson,2024-01-31,667,2024-01-31
2758,start_lesson,2024-01-17,845,2024-01-17
2758,start_lesson,2024-01-23,183,2024-01-23
2759,start_lesson,2024-02-07,814,2024-02-07
2759,start_lesson,2024-02-21,140,2024-02-21
2759,start_lesson,2024-02-22,537,2024-02-22
2760,start_lesson,2024-01-30,628,2024-01-30
2760,start_lesson,2024-01-19,204,2024-01-19
2761,start_lesson,2024-02-12,636,2024-02-12
2762,start_lesson,2024-03-11,481,2024-03-11
2763,start_lesson,2024-01-16,192,2024-01-16
2765,start_lesson,2024-01-22,314,2024-01-22
2766,start_lesson,2024-02-17,795,2024-02-17
2766,start_lesson,2024-02-01,316,2024-02-01
2766,start_lesson,2024-02-05,588,2024-02-05
2768,start_lesson,2024-02-15,250,2024-02-15
2770,start_lesson,2024-03-20,473,2024-03-20
2772,start_lesson,2024-01-25,869,2024-01-25
2773,start_lesson,2024-02-17,912,2024-02-17
2774,start_lesson,2024-02-23,730,2024-02-23
2775,start_lesson,2024-01-28,548,2024-01-28
2775,start_lesson,2024-02-06,521,2024-02-06
2776,start_lesson,2024-01-27,745,2024-01-27
2779,start_lesson,2024-01-27,306,2024-01-27
2782,start_lesson,2024-02-17,874,2024-02-17
2782,start_lesson,2024-01-27,933,2024-01-27
2783,start_lesson,2024-02-23,801,2024-02-23
2784,start_lesson,2024-01-29,769,2024-01-29
2785,start_lesson,2024-01-18,576,2024-01-18
2785,start_lesson,2024-01-30,687,2024-01-30
2787,start_lesson,2024-02-12,663,2024-02-12
2787,start_lesson,2024-01-15,325,2024-01-15
2787,start_lesson,2024-01-16,705,2024-01-16
2787,start_lesson,2024-02-03,903,2024-02-03
2788,start_lesson,2024-02-01,902,2024-02-01
2789,start_lesson,2024-02-14,933,2024-02-14
2789,start_lesson,2024-02-26,789,2024-02-26
2790,start_lesson,2024-01-31,486,2024-01-31
2792,start_lesson,2024-02-07,205,2024-02-07
2794,start_lesson,2024-02-15,175,2024-02-15
2799,start_lesson,2024-02-01,615,2024-02-01
2799,start_lesson,2024-01-09,922,2024-01-09
2801,start_lesson,2024-01-30,286,2024-01-30
2801,start_lesson,2024-02-03,631,2024-02-03
2803,start_lesson,2024-03-11,374,2024-03-11
2803,start_lesson,2024-02-29,747,2024-02-29
2804,start_lesson,2024-01-29,638,2024-01-29
2804,start_lesson,2024-02-22,747,2024-02-22
2805,start_lesson,2024-01-31,117,2024-01-31
2805,start_lesson,2024-02-11,384,2024-02-11
2806,start_lesson,2024-03-04,401,2024-03-04
2807,start_lesson,2024-01-16,598,2024-01-16
2807,start_lesson,2024-02-06,998,2024-02-06
2808,start_lesson,2024-01-08,749,2024-01-08
2810,start_lesson,2024-03-11,843,2024-03-11
2810,start_lesson,2024-03-21,951,2024-03-21
2810,start_lesson,2024-02-28,356,2024-02-28
2811,start_lesson,2024-01-23,318,2024-01-23
2811,start_lesson,2024-01-17,743,2024-01-17
2812,start_lesson,2024-02-21,456,2024-02-21
2814,start_lesson,2024-01-27,355,2024-01-27
2815,start_lesson,2024-01-05,707,2024-01-05
2822,start_lesson,2024-03-10,373,2024-03-10
2825,start_lesson,2024-02-23,433,2024-02-23
2826,start_lesson,2024-03-05,912,2024-03-05
2826,start_lesson,2024-02-25,467,2024-02-25
2826,start_lesson,2024-02-19,114,2024-02-19
2827,start_lesson,2024-02-16,278,2024-02-16
2827,start_lesson,2024-02-20,544,2024-02-20
2828,start_lesson,2024-03-09,871,2024-03-09
2829,start_lesson,2024-02-16,502,2024-02-16
2829,start_lesson,2024-02-10,187,2024-02-10
2833,start_lesson,2024-01-25,193,2024-01-25
2833,start_lesson,2024-02-09,944,2024-02-09
2833,start_lesson,2024-01-14,494,2024-01-14
2834,start_lesson,2024-02-09,127,2024-02-09
2834,start_lesson,2024-02-16,796,2024-02-16
2836,start_lesson,2024-03-06,174,2024-03-06
2836,start_lesson,2024-02-22,153,2024-02-22
2837,start_lesson,2024-01-15,420,2024-01-15
2837,start_lesson,2024-01-26,658,2024-01-26
2840,start_lesson,2024-03-09,859,2024-03-09
2843,start_lesson,2024-02-02,333,2024-02-02
2844,start_lesson,2024-01-27,729,2024-01-27
2844,start_lesson,2024-02-19,871,2024-02-19
2844,start_lesson,2024-02-22,329,2024-02-22
2845,start_lesson,2024-01-11,901,2024-01-11
2845,start_lesson,2024-01-15,852,2024-01-15
2845,start_lesson,2024-01-11,431,2024-01-11
2846,start_lesson,2024-02-19,793,2024-02-19
2847,start_lesson,2024-01-22,571,2024-01-22
2848,start_lesson,2024-01-31,416,2024-01-31
2849,start_lesson,2024-02-09,200,2024-02-09
2850,start_lesson,2024-03-12,347,2024-03-12
2855,start_lesson,2024-01-31,579,2024-01-31
2856,start_lesson,2024-03-02,960,2024-03-02
2856,start_lesson,2024-02-03,969,2024-02-03
2858,start_lesson,2024-02-06,724,2024-02-06
2860,start_lesson,2024-02-22,320,2024-02-22
2862,start_lesson,2024-02-10,438,2024-02-10
2863,start_lesson,2024-02-18,247,2024-02-18
2863,start_lesson,2024-03-06,998,2024-03-06
2864,start_lesson,2024-03-18,395,2024-03-18
2865,start_lesson,2024-02-13,808,2024-02-13
2865,start_lesson,2024-01-24,506,2024-01-24
2866,start_lesson,2024-01-14,680,2024-01-14
2868,start_lesson,2024-03-13,577,2024-03-13
2869,start_lesson,2024-03-11,899,2024-03-11
2870,start_lesson,2024-03-04,123,2024-03-04
2870,start_lesson,2024-03-21,980,2024-03-21
2870,start_lesson,2024-03-10,982,2024-03-10
2870,start_lesson,2024-03-02,285,2024-03-02
2871,start_lesson,2024-02-16,269,2024-02-16
2872,start_lesson,2024-03-12,902,2024-03-12
2873,start_lesson,2024-02-04,643,2024-02-04
2874,start_lesson,2024-02-14,537,2024-02-14
2875,start_lesson,2024-02-25,400,2024-02-25
2875,start_lesson,2024-02-22,787,2024-02-22
2876,start_lesson,2024-03-20,463,2024-03-20
2876,start_lesson,2024-03-04,953,2024-03-04
2877,start_lesson,2024-02-04,276,2024-02-04
2877,start_lesson,2024-02-05,901,2024-02-05
2879,start_lesson,2024-02-29,243,2024-02-29
2881,start_lesson,2024-01-29,622,2024-01-29
2883,start_lesson,2024-02-26,580,2024-02-26
2885,start_lesson,2024-03-04,591,2024-03-04
2885,start_lesson,2024-03-08,585,2024-03-08
2887,start_lesson,2024-01-27,758,2024-01-27
2888,start_lesson,2024-02-01,959,2024-02-01
2890,start_lesson,2024-01-25,584,2024-01-25
2890,start_lesson,2024-02-02,921,2024-02-02
2892,start_lesson,2024-03-01,536,2024-03-01
2892,start_lesson,2024-02-28,294,2024-02-28
2894,start_lesson,2024-03-07,565,2024-03-07
2895,start_lesson,2024-01-13,175,2024-01-13
2896,start_lesson,2024-02-27,259,2024-02-27
2896,start_lesson,2024-02-17,589,2024-02-17
2897,start_lesson,2024-03-12,199,2024-03-12
2900,start_lesson,2024-02-21,215,2024-02-21
2900,start_lesson,2024-02-26,479,2024-02-26
2900,start_lesson,2024-01-31,694,2024-01-31
2901,start_lesson,2024-02-12,923,2024-02-12
2903,start_lesson,2024-01-30,162,2024-01-30
2903,start_lesson,2024-02-15,231,2024-02-15
2904,start_lesson,2024-02-06,347,2024-02-06
2905,start_lesson,2024-01-08,494,2024-01-08
2905,start_lesson,2024-01-16,742,2024-01-16
2907,start_lesson,2024-03-08,510,2024-03-08
2908,start_lesson,2024-02-06,978,2024-02-06
2910,start_lesson,2024-02-01,527,2024-02-01
2910,start_lesson,2024-02-11,769,2024-02-11
2913,start_lesson,2024-02-09,827,2024-02-09
2916,start_lesson,2024-02-20,425,2024-02-20
2917,start_lesson,2024-02-28,645,2024-02-28
2918,start_lesson,2024-01-28,474,2024-01-28
2919,start_lesson,2024-01-14,943,2024-01-14
2920,start_lesson,2024-02-12,397,2024-02-12
2921,start_lesson,2024-03-11,378,2024-03-11
2921,start_lesson,2024-03-10,395,2024-03-10
2922,start_lesson,2024-01-27,626,2024-01-27
2922,start_lesson,2024-01-12,214,2024-01-12
2923,start_lesson,2024-02-17,592,2024-02-17
2926,start_lesson,2024-01-20,156,2024-01-20
2927,start_lesson,2024-03-15,978,2024-03-15
2928,start_lesson,2024-02-18,241,2024-02-18
2929,start_lesson,2024-03-04,818,2024-03-04
2929,start_lesson,2024-02-28,751,2024-02-28
2930,start_lesson,2024-03-30,718,2024-03-30
2931,start_lesson,2024-02-18,984,2024-02-18
2931,start_lesson,2024-03-11,902,2024-03-11
2932,start_lesson,2024-03-19,508,2024-03-19
2933,start_lesson,2024-02-05,177,2024-02-05
2935,start_lesson,2024-01-15,101,2024-01-15
2936,start_lesson,2024-03-21,885,2024-03-21
2936,start_lesson,2024-03-05,134,2024-03-05
2936,start_lesson,2024-03-22,876,2024-03-22
2938,start_lesson,2024-02-26,494,2024-02-26
2939,start_lesson,2024-01-30,317,2024-01-30
2939,start_lesson,2024-01-26,166,2024-01-26
2941,start_lesson,2024-02-27,168,2024-02-27
2945,start_lesson,2024-03-18,323,2024-03-18
2946,start_lesson,2024-02-12,460,2024-02-12
2948,start_lesson,2024-02-17,557,2024-02-17
2949,start_lesson,2024-03-23,393,2024-03-23
2950,start_lesson,2024-02-08,425,2024-02-08
2953,start_lesson,2024-01-19,302,2024-01-19
2957,start_lesson,2024-01-22,692,2024-01-22
2960,start_lesson,2024-03-08,677,2024-03-08
2962,start_lesson,2024-02-15,396,2024-02-15
2963,start_lesson,2024-01-22,891,2024-01-22
2965,start_lesson,2024-01-22,360,2024-01-22
2966,start_lesson,2024-02-18,888,2024-02-18
2969,start_lesson,2024-02-13,617,2024-02-13
2969,start_lesson,2024-02-10,231,2024-02-10
2970,start_lesson,2024-01-05,876,2024-01-05
2970,start_lesson,2024-01-25,424,2024-01-25
2971,start_lesson,2024-03-12,167,2024-03-12
2971,start_lesson,2024-03-01,225,2024-03-01
2972,start_lesson,2024-02-08,492,2024-02-08
2972,start_lesson,2024-02-18,501,2024-02-18
2972,start_lesson,2024-01-25,926,2024-01-25
2973,start_lesson,2024-01-24,782,2024-01-24
2974,start_lesson,2024-02-12,435,2024-02-12
2974,start_lesson,2024-02-16,128,2024-02-16
2975,start_lesson,2024-03-12,787,2024-03-12
2976,start_lesson,2024-02-12,918,2024-02-12
2976,start_lesson,2024-02-17,903,2024-02-17
2979,start_lesson,2024-02-01,943,2024-02-01
2980,start_lesson,2024-02-07,716,2024-02-07
2982,start_lesson,2024-01-18,144,2024-01-18
2982,start_lesson,2024-01-18,200,2024-01-18
2983,start_lesson,2024-02-18,325,2024-02-18
2983,start_lesson,2024-03-03,518,2024-03-03
2986,start_lesson,2024-01-30,715,2024-01-30
2987,start_lesson,2024-03-16,361,2024-03-16
2987,start_lesson,2024-02-17,864,2024-02-17
2988,start_lesson,2024-03-10,776,2024-03-10
2988,start_lesson,2024-03-14,391,2024-03-14
2989,start_lesson,2024-02-13,311,2024-02-13
2989,start_lesson,2024-02-23,755,2024-02-23
2989,start_lesson,2024-02-20,555,2024-02-20
2989,start_lesson,2024-02-16,335,2024-02-16
2990,start_lesson,2024-03-04,633,2024-03-04
2991,start_lesson,2024-02-19,168,2024-02-19
2992,start_lesson,2024-02-10,680,2024-02-10
2994,start_lesson,2024-02-09,345,2024-02-09
2995,start_lesson,2024-02-16,674,2024-02-16
2996,start_lesson,2024-02-01,336,2024-02-01
2998,start_lesson,2024-02-24,430,2024-02-24
3001,start_lesson,2024-02-27,462,2024-02-27
3002,start_lesson,2024-01-17,630,2024-01-17
3003,start_lesson,2024-02-19,842,2024-02-19
3003,start_lesson,2024-02-18,564,2024-02-18
3005,start_lesson,2024-01-21,328,2024-01-21
3006,start_lesson,2024-01-31,969,2024-01-31
3006,start_lesson,2024-01-18,608,2024-01-18
3006,start_lesson,2024-01-09,481,2024-01-09
3007,start_lesson,2024-02-13,226,2024-02-13
3010,start_lesson,2024-03-13,757,2024-03-13
3010,start_lesson,2024-03-22,981,2024-03-22
3011,start_lesson,2024-02-16,940,2024-02-16
3012,start_lesson,2024-01-18,213,2024-01-18
3015,start_lesson,2024-02-11,342,2024-02-11
3015,start_lesson,2024-01-28,244,2024-01-28
3016,start_lesson,2024-02-12,652,2024-02-12
3017,start_lesson,2024-01-20,772,2024-01-20
3018,start_lesson,2024-02-27,538,2024-02-27
3019,start_lesson,2024-02-27,437,2024-02-27
3020,start_lesson,2024-03-03,507,2024-03-03
3020,start_lesson,2024-03-21,688,2024-03-21
3022,start_lesson,2024-03-07,267,2024-03-07
3023,start_lesson,2024-03-09,895,2024-03-09
3024,start_lesson,2024-02-01,721,2024-02-01
3024,start_lesson,2024-02-01,806,2024-02-01
3025,start_lesson,2024-02-27,839,2024-02-27
3025,start_lesson,2024-03-02,266,2024-03-02
3025,start_lesson,2024-03-09,632,2024-03-09
3026,start_lesson,2024-02-07,264,2024-02-07
3026,start_lesson,2024-02-18,741,2024-02-18
3026,start_lesson,2024-02-05,361,2024-02-05
3027,start_lesson,2024-03-13,663,2024-03-13
3029,start_lesson,2024-01-19,360,2024-01-19
3030,start_lesson,2024-01-21,274,2024-01-21
3031,start_lesson,2024-01-27,910,2024-01-27
3032,start_lesson,2024-02-29,195,2024-02-29
3034,start_lesson,2024-02-18,456,2024-02-18
3036,start_lesson,2024-03-05,469,2024-03-05
3037,start_lesson,2024-02-16,651,2024-02-16
3040,start_lesson,2024-02-26,820,2024-02-26
3040,start_lesson,2024-02-24,241,2024-02-24
3041,start_lesson,2024-02-09,869,2024-02-09
3041,start_lesson,2024-02-22,266,2024-02-22
3042,start_lesson,2024-03-06,802,2024-03-06
3042,start_lesson,2024-02-14,418,2024-02-14
3043,start_lesson,2024-01-12,730,2024-01-12
3043,start_lesson,2024-01-22,757,2024-01-22
3044,start_lesson,2024-02-06,961,2024-02-06
3047,start_lesson,2024-03-23,434,2024-03-23
3048,start_lesson,2024-01-12,573,2024-01-12
3048,start_lesson,2024-01-21,740,2024-01-21
3052,start_lesson,2024-01-31,244,2024-01-31
3053,start_lesson,2024-03-01,153,2024-03-01
3058,start_lesson,2024-03-06,221,2024-03-06
3060,start_lesson,2024-02-18,223,2024-02-18
3063,start_lesson,2024-02-23,266,2024-02-23
3065,start_lesson,2024-03-16,933,2024-03-16
3067,start_lesson,2024-02-26,754,2024-02-26
3067,start_lesson,2024-03-01,121,2024-03-01
3069,start_lesson,2024-03-27,375,2024-03-27
3071,start_lesson,2024-01-30,960,2024-01-30
3071,start_lesson,2024-01-06,507,2024-01-06
